,tweet_id,timestamp,source,text,expanded_urls,name,rat_den,rat_num,dog_type,created_at,likes,retweet_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
304,826848821049180160,2017-02-01 17:44:55,http://twitter.com/download/iphone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",Cupid,10.0,13.0,doggo,2017-02-01 17:44:55,37063.0,10391.0,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4.0,Great_pyrenees,0.858764,True,Golden_retriever,0.0235257,True,Pekinese,0.017103900000000002,True
305,826598365270007810,2017-02-01 01:09:42,http://twitter.com/download/iphone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",Pawnd,10.0,13.0,None,2017-02-01 01:09:42,10232.0,2397.0,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1.0,French_bulldog,0.628119,True,Siamese_cat,0.117397,False,Cougar,0.08276489999999999,False
306,826476773533745153,2017-01-31 17:06:32,http://twitter.com/download/iphone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,Pilot,10.0,12.0,doggo,2017-01-31 17:06:32,18767.0,4292.0,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1.0,German_shepherd,0.7418600000000001,True,Tibetan_mastiff,0.122812,True,Kelpie,0.10046,True
307,826240494070030336,2017-01-31 01:27:39,http://twitter.com/download/iphone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,https://twitter.com/dog_rates/status/826240494070030336/photo/1,None,10.0,11.0,None,2017-01-31 01:27:39,13541.0,2652.0,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1.0,French_bulldog,0.903048,True,Pug,0.0962421,True,Boston_bull,0.000234364,True
308,826204788643753985,2017-01-30 23:05:46,http://twitter.com/download/iphone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX","http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",None,10.0,13.0,doggo,2017-01-30 23:05:46,4964.0,944.0,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2.0,Labrador_retriever,0.782058,True,Golden_retriever,0.156581,True,Soft-coated_wheaten_terrier,0.00727512,True
309,826115272272650244,2017-01-30 17:10:04,http://twitter.com/download/iphone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,https://twitter.com/dog_rates/status/826115272272650244/photo/1,Ike,10.0,13.0,None,2017-01-30 17:10:04,15948.0,3205.0,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1.0,Tennis_ball,0.997071,False,Golden_retriever,0.00233085,True,Kuvasz,0.000283472,True
310,825876512159186944,2017-01-30 01:21:19,http://twitter.com/download/iphone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,https://twitter.com/dog_rates/status/825876512159186944/photo/1,Mo,10.0,11.0,None,2017-01-30 01:21:19,10668.0,1922.0,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1.0,Shopping_cart,0.995941,False,Shopping_basket,0.00405697,False,Mousetrap,8.83283e-07,False
311,825829644528148480,2017-01-29 22:15:05,http://twitter.com/download/iphone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",Toby,10.0,12.0,None,2017-01-29 22:15:05,12963.0,2545.0,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2.0,Great_pyrenees,0.8534069999999999,True,Golden_retriever,0.0535313,True,English_setter,0.045829900000000014,True
312,825535076884762624,2017-01-29 02:44:34,http://twitter.com/download/iphone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,https://twitter.com/dog_rates/status/825535076884762624/photo/1,None,10.0,14.0,puppo,2017-01-29 02:44:34,57852.0,17889.0,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1.0,Rottweiler,0.681495,True,Tibetan_mastiff,0.14794000000000002,True,Black-and-tan_coonhound,0.0245252,True
313,825147591692263424,2017-01-28 01:04:51,http://twitter.com/download/iphone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,https://twitter.com/dog_rates/status/825147591692263424/photo/1,Sweet,10.0,13.0,None,2017-01-28 01:04:51,18664.0,4651.0,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1.0,Pekinese,0.354823,True,Pomeranian,0.24539,True,Toy_poodle,0.136545,True
314,825026590719483904,2017-01-27 17:04:02,http://twitter.com/download/iphone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc","https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",Pablo,10.0,12.0,puppo,2017-01-27 17:04:02,6446.0,1295.0,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2.0,Eskimo_dog,0.524454,True,Siberian_husky,0.467678,True,Malamute,0.00497584,True
315,824775126675836928,2017-01-27 00:24:48,http://twitter.com/download/iphone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",Scooter,10.0,12.0,None,2017-01-27 00:24:48,15234.0,3610.0,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1.0,Border_terrier,0.610499,True,Malinois,0.0902912,True,Airedale,0.0686247,True
316,824663926340194305,2017-01-26 17:02:56,http://twitter.com/download/iphone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,https://twitter.com/dog_rates/status/824663926340194305/photo/1,Wilson,10.0,13.0,None,2017-01-26 17:02:56,10293.0,1781.0,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1.0,English_setter,0.526488,True,Golden_retriever,0.402815,True,Irish_setter,0.034417800000000005,True
317,824325613288833024,2017-01-25 18:38:36,http://twitter.com/download/iphone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,https://twitter.com/dog_rates/status/824325613288833024/photo/1,None,10.0,13.0,pupper,2017-01-25 18:38:36,12047.0,10733.0,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1.0,Pembroke,0.990793,True,Cardigan,0.00891939,True,Basenji,0.000262264,True
318,824297048279236611,2017-01-25 16:45:05,http://twitter.com/download/iphone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",Nala,10.0,11.0,None,2017-01-25 16:45:05,15375.0,3961.0,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2.0,Teddy,0.58823,False,Jigsaw_puzzle,0.0289096,False,Doormat,0.0222507,False
320,823939628516474880,2017-01-24 17:04:50,http://twitter.com/download/iphone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,https://twitter.com/dog_rates/status/823939628516474880/photo/1,Cash,10.0,12.0,None,2017-01-24 17:04:50,10843.0,2768.0,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1.0,Schipperke,0.23407600000000006,True,Curly-coated_retriever,0.193093,True,Labrador_retriever,0.0951966,True
321,823699002998870016,2017-01-24 01:08:40,http://twitter.com/download/iphone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,https://twitter.com/dog_rates/status/823699002998870016/photo/1,Winston,10.0,12.0,None,2017-01-24 01:08:40,14241.0,2580.0,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1.0,Cairn,0.203999,True,Snorkel,0.17189300000000002,False,Norfolk_terrier,0.107543,True
322,823581115634085888,2017-01-23 17:20:14,http://twitter.com/download/iphone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,https://twitter.com/dog_rates/status/823581115634085888/photo/1,Crawford,10.0,11.0,None,2017-01-23 17:20:14,13300.0,2695.0,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1.0,Dingo,0.280949,False,German_shepherd,0.194044,True,Pembroke,0.120051,True
323,823322678127919110,2017-01-23 00:13:17,http://twitter.com/download/iphone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,"https://twitter.com/dog_rates/status/823322678127919110/photo/1,https://twitter.com/dog_rates/status/823322678127919110/photo/1",Wyatt,10.0,11.0,None,2017-01-23 00:13:17,16069.0,4130.0,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2.0,Cowboy_boot,0.990253,False,Chihuahua,0.00183635,True,Papillon,0.0012739,True
324,822975315408461824,2017-01-22 01:12:59,http://twitter.com/download/iphone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,https://twitter.com/dog_rates/status/822975315408461824/photo/1,Albus,10.0,12.0,None,2017-01-22 01:12:59,17683.0,3537.0,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1.0,Bathtub,0.331098,False,Tub,0.24886,False,Pembroke,0.233162,True
325,822872901745569793,2017-01-21 18:26:02,http://twitter.com/download/iphone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,https://twitter.com/dog_rates/status/822872901745569793/photo/1,None,10.0,13.0,puppo,2017-01-21 18:26:02,134701.0,44390.0,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1.0,Lakeland_terrier,0.196015,True,Labrador_retriever,0.160329,True,Irish_terrier,0.0691262,True
326,822859134160621569,2017-01-21 17:31:20,http://twitter.com/download/iphone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,https://twitter.com/dog_rates/status/822859134160621569/photo/1,Hobbes,10.0,12.0,None,2017-01-21 17:31:20,13556.0,2351.0,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1.0,Malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire_bullterrier,0.047745,True
327,822610361945911296,2017-01-21 01:02:48,http://twitter.com/download/iphone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,https://twitter.com/dog_rates/status/822610361945911296/photo/1,None,10.0,12.0,None,2017-01-21 01:02:48,15129.0,3026.0,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1.0,Cocker_spaniel,0.6644869999999999,True,Norfolk_terrier,0.075089,True,Norwich_terrier,0.0596439,True
328,822489057087389700,2017-01-20 17:00:46,http://twitter.com/download/iphone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",Paisley,10.0,13.0,None,2017-01-20 17:00:46,18549.0,6564.0,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1.0,Samoyed,0.416769,True,Malamute,0.252706,True,Kuvasz,0.157028,True
329,822462944365645825,2017-01-20 15:17:01,http://twitter.com/download/iphone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO","https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",Gabe,10.0,14.0,pupper,2017-01-20 15:17:01,28742.0,14720.0,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3.0,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese_dog,0.00894488,True
330,822244816520155136,2017-01-20 00:50:15,http://twitter.com/download/iphone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,https://twitter.com/dog_rates/status/822244816520155136/photo/1,None,10.0,11.0,None,2017-01-20 00:50:15,35750.0,10135.0,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1.0,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic_fox,0.0716476,False
331,821886076407029760,2017-01-19 01:04:45,http://twitter.com/download/iphone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,https://twitter.com/dog_rates/status/821886076407029760/photo/1,Jimison,10.0,13.0,None,2017-01-19 01:04:45,11584.0,2369.0,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1.0,Golden_retriever,0.26623800000000003,True,Cocker_spaniel,0.223325,True,Irish_setter,0.151631,True
332,821765923262631936,2017-01-18 17:07:18,http://twitter.com/download/iphone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,https://twitter.com/dog_rates/status/821765923262631936/photo/1,Duchess,10.0,13.0,doggo,2017-01-18 17:07:18,8610.0,1690.0,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1.0,Golden_retriever,0.980071,True,Labrador_retriever,0.00875751,True,Saluki,0.00180595,True
333,821522889702862852,2017-01-18 01:01:34,http://twitter.com/download/iphone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,https://twitter.com/dog_rates/status/821522889702862852/photo/1,Harlso,10.0,13.0,None,2017-01-18 01:01:34,8204.0,1812.0,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1.0,Doberman,0.7635390000000001,True,Black-and-tan_coonhound,0.136602,True,Miniature_pinscher,0.08765389999999999,True
334,821407182352777218,2017-01-17 17:21:47,http://twitter.com/download/iphone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,https://twitter.com/dog_rates/status/821407182352777218/video/1,Sundance,10.0,14.0,doggo,2017-01-17 17:21:47,12063.0,4472.0,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1.0,Irish_setter,0.5054960000000001,True,Vizsla,0.168747,True,Chesapeake_bay_retriever,0.111311,True
335,821149554670182400,2017-01-17 00:18:04,http://twitter.com/download/iphone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,https://twitter.com/dog_rates/status/821149554670182400/video/1,Luca,10.0,12.0,None,2017-01-17 00:18:04,8852.0,2053.0,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1.0,German_shepherd,0.515933,True,Malinois,0.203651,True,Irish_setter,0.0910551,True
336,821107785811234820,2017-01-16 21:32:06,http://twitter.com/download/iphone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,https://twitter.com/dog_rates/status/821107785811234820/photo/1,None,10.0,11.0,doggo,2017-01-16 21:32:06,9806.0,2196.0,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1.0,Pomeranian,0.85659,True,Papillon,0.0385365,True,Yorkshire_terrier,0.0331458,True
337,821044531881721856,2017-01-16 17:20:45,http://twitter.com/download/iphone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,https://twitter.com/dog_rates/status/821044531881721856/photo/1,Flash,10.0,12.0,None,2017-01-16 17:20:45,12943.0,2342.0,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1.0,Old_english_sheepdog,0.14802,True,Airedale,0.133534,True,Tibetan_mastiff,0.120903,True
338,820749716845686786,2017-01-15 21:49:15,http://twitter.com/download/iphone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",Sunny,10.0,13.0,None,2017-01-15 21:49:15,32277.0,10171.0,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2.0,Golden_retriever,0.8380120000000001,True,Pekinese,0.0567331,True,Labrador_retriever,0.0239436,True
339,820690176645140481,2017-01-15 17:52:40,http://twitter.com/download/iphone,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,"https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1",None,10.0,12.0,None,2017-01-15 17:52:40,12495.0,3319.0,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2.0,West_highland_white_terrier,0.872064,True,Kuvasz,0.0595259,True,Samoyed,0.0373996,True
